transaction_id,date,day_of_week,hour,is_weekend,lane_type,lane_number,cashier_id,payment_method,n_items,basket_value_tnd,has_fresh_products,total_transaction_time_sec,customer_satisfaction,process_step,step_start,step_end,step_duration_sec,step_start_relative_sec,step_end_relative_sec
TXN-CRT-001-001133,2026-07-07,Tuesday,20,False,Traditional,4,CASH-120,Card (Local),11,83.63,True,165.0,4,Queue Wait,2026-07-07 20:26:48.000000000,2026-07-07 20:27:04.899999999,16.9,0.0,16.899999
TXN-CRT-001-001133,2026-07-07,Tuesday,20,False,Traditional,4,CASH-120,Card (Local),11,83.63,True,165.0,4,Scanning,2026-07-07 20:27:04.899999999,2026-07-07 20:28:08.399999999,63.5,16.899999,80.399999
TXN-CRT-001-001133,2026-07-07,Tuesday,20,False,Traditional,4,CASH-120,Card (Local),11,83.63,True,165.0,4,Weighing,2026-07-07 20:28:08.399999999,2026-07-07 20:28:51.999999999,43.6,80.399999,123.999999
TXN-CRT-001-001133,2026-07-07,Tuesday,20,False,Traditional,4,CASH-120,Card (Local),11,83.63,True,165.0,4,Payment,2026-07-07 20:28:51.999999999,2026-07-07 20:29:19.499999999,27.5,123.999999,151.499999
TXN-CRT-001-001133,2026-07-07,Tuesday,20,False,Traditional,4,CASH-120,Card (Local),11,83.63,True,165.0,4,Bagging,2026-07-07 20:29:19.499999999,2026-07-07 20:29:49.899999999,30.4,151.499999,181.899999
TXN-CRT-001-001134,2026-07-07,Tuesday,20,False,Traditional,7,CASH-135,Cash,22,123.17,True,214.1,4,Queue Wait,2026-07-07 20:29:05.000000000,2026-07-07 20:29:14.100000000,9.1,0.0,9.1
TXN-CRT-001-001134,2026-07-07,Tuesday,20,False,Traditional,7,CASH-135,Cash,22,123.17,True,214.1,4,Scanning,2026-07-07 20:29:14.100000000,2026-07-07 20:30:40.300000000,86.2,9.1,95.3
TXN-CRT-001-001134,2026-07-07,Tuesday,20,False,Traditional,7,CASH-135,Cash,22,123.17,True,214.1,4,Weighing,2026-07-07 20:30:40.300000000,2026-07-07 20:31:23.500000000,43.2,95.3,138.5
TXN-CRT-001-001134,2026-07-07,Tuesday,20,False,Traditional,7,CASH-135,Cash,22,123.17,True,214.1,4,Payment,2026-07-07 20:31:23.500000000,2026-07-07 20:32:14.500000000,51.0,138.5,189.5
TXN-CRT-001-001134,2026-07-07,Tuesday,20,False,Traditional,7,CASH-135,Cash,22,123.17,True,214.1,4,Bagging,2026-07-07 20:32:14.500000000,2026-07-07 20:32:48.299999999,33.8,189.5,223.299999
TXN-CRT-001-001135,2026-07-07,Tuesday,20,False,Traditional,1,CASH-105,Cash,18,141.94,True,197.1,4,Queue Wait,2026-07-07 20:35:16.000000000,2026-07-07 20:35:42.800000000,26.8,0.0,26.8
TXN-CRT-001-001135,2026-07-07,Tuesday,20,False,Traditional,1,CASH-105,Cash,18,141.94,True,197.1,4,Scanning,2026-07-07 20:35:42.800000000,2026-07-07 20:37:08.600000000,85.8,26.8,112.6
TXN-CRT-001-001135,2026-07-07,Tuesday,20,False,Traditional,1,CASH-105,Cash,18,141.94,True,197.1,4,Weighing,2026-07-07 20:37:08.600000000,2026-07-07 20:37:35.700000000,27.1,112.6,139.7
TXN-CRT-001-001135,2026-07-07,Tuesday,20,False,Traditional,1,CASH-105,Cash,18,141.94,True,197.1,4,Payment,2026-07-07 20:37:35.700000000,2026-07-07 20:38:38.100000000,62.4,139.7,202.1
TXN-CRT-001-001135,2026-07-07,Tuesday,20,False,Traditional,1,CASH-105,Cash,18,141.94,True,197.1,4,Bagging,2026-07-07 20:38:38.100000000,2026-07-07 20:38:59.900000000,21.8,202.1,223.9
TXN-CRT-001-001136,2026-07-07,Tuesday,20,False,Traditional,4,CASH-104,Cash,6,46.51,True,98.7,4,Queue Wait,2026-07-07 20:39:38.000000000,2026-07-07 20:40:15.500000000,37.5,0.0,37.5
TXN-CRT-001-001136,2026-07-07,Tuesday,20,False,Traditional,4,CASH-104,Cash,6,46.51,True,98.7,4,Scanning,2026-07-07 20:40:15.500000000,2026-07-07 20:40:34.600000000,19.1,37.5,56.6
TXN-CRT-001-001136,2026-07-07,Tuesday,20,False,Traditional,4,CASH-104,Cash,6,46.51,True,98.7,4,Weighing,2026-07-07 20:40:34.600000000,2026-07-07 20:40:49.800000000,15.2,56.6,71.8
TXN-CRT-001-001136,2026-07-07,Tuesday,20,False,Traditional,4,CASH-104,Cash,6,46.51,True,98.7,4,Payment,2026-07-07 20:40:49.800000000,2026-07-07 20:41:26.400000000,36.6,71.8,108.4
TXN-CRT-001-001136,2026-07-07,Tuesday,20,False,Traditional,4,CASH-104,Cash,6,46.51,True,98.7,4,Bagging,2026-07-07 20:41:26.400000000,2026-07-07 20:41:54.200000000,27.8,108.4,136.2
TXN-CRT-001-001137,2026-07-07,Tuesday,20,False,Self-Service,10,,Cash,10,60.68,True,194.8,4,Queue Wait,2026-07-07 20:43:36.000000000,2026-07-07 20:44:02.100000000,26.1,0.0,26.1
TXN-CRT-001-001137,2026-07-07,Tuesday,20,False,Self-Service,10,,Cash,10,60.68,True,194.8,4,Scanning,2026-07-07 20:44:02.100000000,2026-07-07 20:45:15.400000000,73.3,26.1,99.4
TXN-CRT-001-001137,2026-07-07,Tuesday,20,False,Self-Service,10,,Cash,10,60.68,True,194.8,4,Weighing,2026-07-07 20:45:15.400000000,2026-07-07 20:45:56.200000000,40.8,99.4,140.2
TXN-CRT-001-001137,2026-07-07,Tuesday,20,False,Self-Service,10,,Cash,10,60.68,True,194.8,4,Payment,2026-07-07 20:45:56.200000000,2026-07-07 20:46:35.100000000,38.9,140.2,179.1
TXN-CRT-001-001137,2026-07-07,Tuesday,20,False,Self-Service,10,,Cash,10,60.68,True,194.8,4,Bagging,2026-07-07 20:46:35.100000000,2026-07-07 20:47:16.900000000,41.8,179.1,220.9
TXN-CRT-001-001138,2026-07-07,Tuesday,20,False,Traditional,7,CASH-102,Flous (Mobile),39,335.56,True,225.2,3,Queue Wait,2026-07-07 20:59:59.000000000,2026-07-07 21:02:44.300000000,165.3,0.0,165.3
TXN-CRT-001-001138,2026-07-07,Tuesday,20,False,Traditional,7,CASH-102,Flous (Mobile),39,335.56,True,225.2,3,Scanning,2026-07-07 21:02:44.300000000,2026-07-07 21:05:15.400000000,151.1,165.3,316.4
TXN-CRT-001-001138,2026-07-07,Tuesday,20,False,Traditional,7,CASH-102,Flous (Mobile),39,335.56,True,225.2,3,Weighing,2026-07-07 21:05:15.400000000,2026-07-07 21:05:31.300000000,15.9,316.4,332.3
TXN-CRT-001-001138,2026-07-07,Tuesday,20,False,Traditional,7,CASH-102,Flous (Mobile),39,335.56,True,225.2,3,Payment,2026-07-07 21:05:31.300000000,2026-07-07 21:06:00.600000000,29.3,332.3,361.6
TXN-CRT-001-001138,2026-07-07,Tuesday,20,False,Traditional,7,CASH-102,Flous (Mobile),39,335.56,True,225.2,3,Bagging,2026-07-07 21:06:00.600000000,2026-07-07 21:06:29.600000000,29.0,361.6,390.6
TXN-CRT-001-001139,2026-07-07,Tuesday,21,False,Traditional,2,CASH-102,Card (Local),22,144.85,True,231.0,4,Queue Wait,2026-07-07 21:27:22.000000000,2026-07-07 21:29:12.300000000,110.3,0.0,110.3
TXN-CRT-001-001139,2026-07-07,Tuesday,21,False,Traditional,2,CASH-102,Card (Local),22,144.85,True,231.0,4,Scanning,2026-07-07 21:29:12.300000000,2026-07-07 21:31:31.400000000,139.1,110.3,249.4
TXN-CRT-001-001139,2026-07-07,Tuesday,21,False,Traditional,2,CASH-102,Card (Local),22,144.85,True,231.0,4,Weighing,2026-07-07 21:31:31.400000000,2026-07-07 21:32:09.200000000,37.8,249.4,287.2
TXN-CRT-001-001139,2026-07-07,Tuesday,21,False,Traditional,2,CASH-102,Card (Local),22,144.85,True,231.0,4,Payment,2026-07-07 21:32:09.200000000,2026-07-07 21:32:37.400000000,28.2,287.2,315.4
TXN-CRT-001-001139,2026-07-07,Tuesday,21,False,Traditional,2,CASH-102,Card (Local),22,144.85,True,231.0,4,Bagging,2026-07-07 21:32:37.400000000,2026-07-07 21:33:03.300000000,25.9,315.4,341.3
TXN-CRT-001-001140,2026-07-07,Tuesday,21,False,Traditional,2,CASH-102,Card (International),49,373.6,True,372.6,4,Queue Wait,2026-07-07 21:38:35.000000000,2026-07-07 21:39:27.200000000,52.2,0.0,52.2
TXN-CRT-001-001140,2026-07-07,Tuesday,21,False,Traditional,2,CASH-102,Card (International),49,373.6,True,372.6,4,Scanning,2026-07-07 21:39:27.200000000,2026-07-07 21:43:55.200000000,268.0,52.2,320.2
TXN-CRT-001-001140,2026-07-07,Tuesday,21,False,Traditional,2,CASH-102,Card (International),49,373.6,True,372.6,4,Weighing,2026-07-07 21:43:55.200000000,2026-07-07 21:44:29.700000000,34.5,320.2,354.7
TXN-CRT-001-001140,2026-07-07,Tuesday,21,False,Traditional,2,CASH-102,Card (International),49,373.6,True,372.6,4,Payment,2026-07-07 21:44:29.700000000,2026-07-07 21:45:07.700000000,38.0,354.7,392.7
TXN-CRT-001-001140,2026-07-07,Tuesday,21,False,Traditional,2,CASH-102,Card (International),49,373.6,True,372.6,4,Bagging,2026-07-07 21:45:07.700000000,2026-07-07 21:45:39.800000000,32.1,392.7,424.8
TXN-CRT-001-001141,2026-07-07,Tuesday,21,False,Traditional,8,CASH-111,Cash,26,225.6,True,231.1,4,Queue Wait,2026-07-07 21:40:09.000000000,2026-07-07 21:40:37.600000000,28.6,0.0,28.6
TXN-CRT-001-001141,2026-07-07,Tuesday,21,False,Traditional,8,CASH-111,Cash,26,225.6,True,231.1,4,Scanning,2026-07-07 21:40:37.600000000,2026-07-07 21:42:40.300000000,122.7,28.6,151.3
TXN-CRT-001-001141,2026-07-07,Tuesday,21,False,Traditional,8,CASH-111,Cash,26,225.6,True,231.1,4,Weighing,2026-07-07 21:42:40.300000000,2026-07-07 21:43:20.900000000,40.6,151.3,191.9
TXN-CRT-001-001141,2026-07-07,Tuesday,21,False,Traditional,8,CASH-111,Cash,26,225.6,True,231.1,4,Payment,2026-07-07 21:43:20.900000000,2026-07-07 21:43:59.500000000,38.6,191.9,230.5
TXN-CRT-001-001141,2026-07-07,Tuesday,21,False,Traditional,8,CASH-111,Cash,26,225.6,True,231.1,4,Bagging,2026-07-07 21:43:59.500000000,2026-07-07 21:44:28.700000000,29.2,230.5,259.7
TXN-CRT-001-001142,2026-07-08,Wednesday,8,False,Traditional,3,CASH-117,Cash,44,287.16,True,339.8,4,Queue Wait,2026-07-08 08:22:53.000000000,2026-07-08 08:23:13.000000000,20.0,0.0,20.0
TXN-CRT-001-001142,2026-07-08,Wednesday,8,False,Traditional,3,CASH-117,Cash,44,287.16,True,339.8,4,Scanning,2026-07-08 08:23:13.000000000,2026-07-08 08:26:58.800000000,225.8,20.0,245.8
TXN-CRT-001-001142,2026-07-08,Wednesday,8,False,Traditional,3,CASH-117,Cash,44,287.16,True,339.8,4,Weighing,2026-07-08 08:26:58.800000000,2026-07-08 08:27:33.700000000,34.9,245.8,280.7
TXN-CRT-001-001142,2026-07-08,Wednesday,8,False,Traditional,3,CASH-117,Cash,44,287.16,True,339.8,4,Payment,2026-07-08 08:27:33.700000000,2026-07-08 08:28:14.000000000,40.3,280.7,321.0
TXN-CRT-001-001142,2026-07-08,Wednesday,8,False,Traditional,3,CASH-117,Cash,44,287.16,True,339.8,4,Bagging,2026-07-08 08:28:14.000000000,2026-07-08 08:28:52.700000000,38.7,321.0,359.7
TXN-CRT-001-001143,2026-07-08,Wednesday,8,False,Traditional,4,CASH-112,Cash,8,57.63,True,174.9,4,Queue Wait,2026-07-08 08:30:00.000000000,2026-07-08 08:30:50.400000000,50.4,0.0,50.4
TXN-CRT-001-001143,2026-07-08,Wednesday,8,False,Traditional,4,CASH-112,Cash,8,57.63,True,174.9,4,Scanning,2026-07-08 08:30:50.400000000,2026-07-08 08:31:34.800000000,44.4,50.4,94.8
TXN-CRT-001-001143,2026-07-08,Wednesday,8,False,Traditional,4,CASH-112,Cash,8,57.63,True,174.9,4,Weighing,2026-07-08 08:31:34.800000000,2026-07-08 08:32:19.300000000,44.5,94.8,139.3
TXN-CRT-001-001143,2026-07-08,Wednesday,8,False,Traditional,4,CASH-112,Cash,8,57.63,True,174.9,4,Payment,2026-07-08 08:32:19.300000000,2026-07-08 08:33:12.800000000,53.5,139.3,192.8
TXN-CRT-001-001143,2026-07-08,Wednesday,8,False,Traditional,4,CASH-112,Cash,8,57.63,True,174.9,4,Bagging,2026-07-08 08:33:12.800000000,2026-07-08 08:33:45.400000000,32.6,192.8,225.4
TXN-CRT-001-001144,2026-07-08,Wednesday,8,False,Traditional,4,CASH-102,Flous (Mobile),27,175.48,True,253.3,3,Queue Wait,2026-07-08 08:44:52.000000000,2026-07-08 08:45:57.000000000,65.0,0.0,65.0
TXN-CRT-001-001144,2026-07-08,Wednesday,8,False,Traditional,4,CASH-102,Flous (Mobile),27,175.48,True,253.3,3,Scanning,2026-07-08 08:45:57.000000000,2026-07-08 08:48:53.900000000,176.9,65.0,241.9
TXN-CRT-001-001144,2026-07-08,Wednesday,8,False,Traditional,4,CASH-102,Flous (Mobile),27,175.48,True,253.3,3,Weighing,2026-07-08 08:48:53.900000000,2026-07-08 08:49:18.800000000,24.9,241.9,266.8
TXN-CRT-001-001144,2026-07-08,Wednesday,8,False,Traditional,4,CASH-102,Flous (Mobile),27,175.48,True,253.3,3,Payment,2026-07-08 08:49:18.800000000,2026-07-08 08:49:47.500000000,28.7,266.8,295.5
TXN-CRT-001-001144,2026-07-08,Wednesday,8,False,Traditional,4,CASH-102,Flous (Mobile),27,175.48,True,253.3,3,Bagging,2026-07-08 08:49:47.500000000,2026-07-08 08:50:10.300000000,22.8,295.5,318.3
TXN-CRT-001-001145,2026-07-08,Wednesday,8,False,Traditional,4,CASH-105,Card (International),1,2.56,False,49.6,4,Queue Wait,2026-07-08 08:45:40.000000000,2026-07-08 08:46:15.900000000,35.9,0.0,35.9
TXN-CRT-001-001145,2026-07-08,Wednesday,8,False,Traditional,4,CASH-105,Card (International),1,2.56,False,49.6,4,Scanning,2026-07-08 08:46:15.900000000,2026-07-08 08:46:21.500000000,5.6,35.9,41.5
TXN-CRT-001-001145,2026-07-08,Wednesday,8,False,Traditional,4,CASH-105,Card (International),1,2.56,False,49.6,4,Payment,2026-07-08 08:46:21.500000000,2026-07-08 08:46:46.800000000,25.3,41.5,66.8
TXN-CRT-001-001145,2026-07-08,Wednesday,8,False,Traditional,4,CASH-105,Card (International),1,2.56,False,49.6,4,Bagging,2026-07-08 08:46:46.800000000,2026-07-08 08:47:05.600000000,18.8,66.8,85.6
TXN-CRT-001-001146,2026-07-08,Wednesday,9,False,Self-Service,10,,Cash,22,229.77,True,436.5,3,Queue Wait,2026-07-08 09:13:37.000000000,2026-07-08 09:14:48.900000000,71.9,0.0,71.9
TXN-CRT-001-001146,2026-07-08,Wednesday,9,False,Self-Service,10,,Cash,22,229.77,True,436.5,3,Scanning,2026-07-08 09:14:48.900000000,2026-07-08 09:19:13.000000000,264.1,71.9,336.0
TXN-CRT-001-001146,2026-07-08,Wednesday,9,False,Self-Service,10,,Cash,22,229.77,True,436.5,3,Weighing,2026-07-08 09:19:13.000000000,2026-07-08 09:20:32.100000000,79.1,336.0,415.1
TXN-CRT-001-001146,2026-07-08,Wednesday,9,False,Self-Service,10,,Cash,22,229.77,True,436.5,3,Payment,2026-07-08 09:20:32.100000000,2026-07-08 09:21:37.400000000,65.3,415.1,480.4
TXN-CRT-001-001146,2026-07-08,Wednesday,9,False,Self-Service,10,,Cash,22,229.77,True,436.5,3,Bagging,2026-07-08 09:21:37.400000000,2026-07-08 09:22:05.400000000,28.0,480.4,508.4
TXN-CRT-001-001147,2026-07-08,Wednesday,9,False,Traditional,2,CASH-109,Cash,15,87.06,True,197.0,4,Queue Wait,2026-07-08 09:24:11.000000000,2026-07-08 09:24:44.600000000,33.6,0.0,33.6
TXN-CRT-001-001147,2026-07-08,Wednesday,9,False,Traditional,2,CASH-109,Cash,15,87.06,True,197.0,4,Scanning,2026-07-08 09:24:44.600000000,2026-07-08 09:25:51.199999999,66.6,33.6,100.199999
TXN-CRT-001-001147,2026-07-08,Wednesday,9,False,Traditional,2,CASH-109,Cash,15,87.06,True,197.0,4,Weighing,2026-07-08 09:25:51.199999999,2026-07-08 09:26:18.699999999,27.5,100.199999,127.699999
TXN-CRT-001-001147,2026-07-08,Wednesday,9,False,Traditional,2,CASH-109,Cash,15,87.06,True,197.0,4,Payment,2026-07-08 09:26:18.699999999,2026-07-08 09:27:33.499999999,74.8,127.699999,202.499999
TXN-CRT-001-001147,2026-07-08,Wednesday,9,False,Traditional,2,CASH-109,Cash,15,87.06,True,197.0,4,Bagging,2026-07-08 09:27:33.499999999,2026-07-08 09:28:01.499999999,28.0,202.499999,230.499999
TXN-CRT-001-001148,2026-07-08,Wednesday,9,False,Traditional,1,CASH-129,Cash,11,76.47,True,131.4,4,Queue Wait,2026-07-08 09:30:58.000000000,2026-07-08 09:31:17.800000000,19.8,0.0,19.8
TXN-CRT-001-001148,2026-07-08,Wednesday,9,False,Traditional,1,CASH-129,Cash,11,76.47,True,131.4,4,Scanning,2026-07-08 09:31:17.800000000,2026-07-08 09:31:52.000000000,34.2,19.8,54.0
TXN-CRT-001-001148,2026-07-08,Wednesday,9,False,Traditional,1,CASH-129,Cash,11,76.47,True,131.4,4,Weighing,2026-07-08 09:31:52.000000000,2026-07-08 09:32:36.600000000,44.6,54.0,98.6
TXN-CRT-001-001148,2026-07-08,Wednesday,9,False,Traditional,1,CASH-129,Cash,11,76.47,True,131.4,4,Payment,2026-07-08 09:32:36.600000000,2026-07-08 09:33:10.700000000,34.1,98.6,132.7
TXN-CRT-001-001148,2026-07-08,Wednesday,9,False,Traditional,1,CASH-129,Cash,11,76.47,True,131.4,4,Bagging,2026-07-08 09:33:10.700000000,2026-07-08 09:33:29.200000000,18.5,132.7,151.2
TXN-CRT-001-001149,2026-07-08,Wednesday,9,False,Self-Service,10,,Card (Local),35,283.19,True,328.7,3,Queue Wait,2026-07-08 09:44:17.000000000,2026-07-08 09:45:29.100000000,72.1,0.0,72.1
TXN-CRT-001-001149,2026-07-08,Wednesday,9,False,Self-Service,10,,Card (Local),35,283.19,True,328.7,3,Scanning,2026-07-08 09:45:29.100000000,2026-07-08 09:48:52.400000000,203.3,72.1,275.4
TXN-CRT-001-001149,2026-07-08,Wednesday,9,False,Self-Service,10,,Card (Local),35,283.19,True,328.7,3,Weighing,2026-07-08 09:48:52.400000000,2026-07-08 09:50:00.800000000,68.4,275.4,343.8
TXN-CRT-001-001149,2026-07-08,Wednesday,9,False,Self-Service,10,,Card (Local),35,283.19,True,328.7,3,Payment,2026-07-08 09:50:00.800000000,2026-07-08 09:50:29.800000000,29.0,343.8,372.8
TXN-CRT-001-001149,2026-07-08,Wednesday,9,False,Self-Service,10,,Card (Local),35,283.19,True,328.7,3,Bagging,2026-07-08 09:50:29.800000000,2026-07-08 09:50:57.800000000,28.0,372.8,400.8
TXN-CRT-001-001150,2026-07-08,Wednesday,9,False,Self-Service,9,,Check,34,156.6,True,343.0,4,Queue Wait,2026-07-08 09:56:36.000000000,2026-07-08 09:56:44.700000000,8.7,0.0,8.7
TXN-CRT-001-001150,2026-07-08,Wednesday,9,False,Self-Service,9,,Check,34,156.6,True,343.0,4,Scanning,2026-07-08 09:56:44.700000000,2026-07-08 10:00:15.100000000,210.4,8.7,219.1
TXN-CRT-001-001150,2026-07-08,Wednesday,9,False,Self-Service,9,,Check,34,156.6,True,343.0,4,Weighing,2026-07-08 10:00:15.100000000,2026-07-08 10:00:46.600000000,31.5,219.1,250.6
TXN-CRT-001-001150,2026-07-08,Wednesday,9,False,Self-Service,9,,Check,34,156.6,True,343.0,4,Payment,2026-07-08 10:00:46.600000000,2026-07-08 10:01:50.900000000,64.3,250.6,314.9
TXN-CRT-001-001150,2026-07-08,Wednesday,9,False,Self-Service,9,,Check,34,156.6,True,343.0,4,Bagging,2026-07-08 10:01:50.900000000,2026-07-08 10:02:27.600000000,36.7,314.9,351.6
TXN-CRT-001-001151,2026-07-08,Wednesday,9,False,Traditional,7,CASH-130,Card (Local),1,4.53,True,89.6,4,Queue Wait,2026-07-08 09:58:26.000000000,2026-07-08 09:58:40.000000000,14.0,0.0,14.0
TXN-CRT-001-001151,2026-07-08,Wednesday,9,False,Traditional,7,CASH-130,Card (Local),1,4.53,True,89.6,4,Scanning,2026-07-08 09:58:40.000000000,2026-07-08 09:58:47.400000000,7.4,14.0,21.4
TXN-CRT-001-001151,2026-07-08,Wednesday,9,False,Traditional,7,CASH-130,Card (Local),1,4.53,True,89.6,4,Weighing,2026-07-08 09:58:47.400000000,2026-07-08 09:59:22.700000000,35.3,21.4,56.7
TXN-CRT-001-001151,2026-07-08,Wednesday,9,False,Traditional,7,CASH-130,Card (Local),1,4.53,True,89.6,4,Payment,2026-07-08 09:59:22.700000000,2026-07-08 09:59:41.800000000,19.1,56.7,75.8
TXN-CRT-001-001151,2026-07-08,Wednesday,9,False,Traditional,7,CASH-130,Card (Local),1,4.53,True,89.6,4,Bagging,2026-07-08 09:59:41.800000000,2026-07-08 10:00:09.700000000,27.9,75.8,103.7
TXN-CRT-001-001152,2026-07-08,Wednesday,9,False,Traditional,2,CASH-125,Card (Local),19,54.95,True,167.6,4,Queue Wait,2026-07-08 09:59:06.000000000,2026-07-08 09:59:29.100000000,23.1,0.0,23.1
TXN-CRT-001-001152,2026-07-08,Wednesday,9,False,Traditional,2,CASH-125,Card (Local),19,54.95,True,167.6,4,Scanning,2026-07-08 09:59:29.100000000,2026-07-08 10:00:45.200000000,76.1,23.1,99.2
TXN-CRT-001-001152,2026-07-08,Wednesday,9,False,Traditional,2,CASH-125,Card (Local),19,54.95,True,167.6,4,Weighing,2026-07-08 10:00:45.200000000,2026-07-08 10:01:26.700000000,41.5,99.2,140.7
TXN-CRT-001-001152,2026-07-08,Wednesday,9,False,Traditional,2,CASH-125,Card (Local),19,54.95,True,167.6,4,Payment,2026-07-08 10:01:26.700000000,2026-07-08 10:01:53.600000000,26.9,140.7,167.6
TXN-CRT-001-001152,2026-07-08,Wednesday,9,False,Traditional,2,CASH-125,Card (Local),19,54.95,True,167.6,4,Bagging,2026-07-08 10:01:53.600000000,2026-07-08 10:02:16.800000000,23.2,167.6,190.8
TXN-CRT-001-001153,2026-07-08,Wednesday,10,False,Traditional,5,CASH-102,Cash,12,61.43,True,127.1,4,Queue Wait,2026-07-08 10:06:31.000000000,2026-07-08 10:07:02.500000000,31.5,0.0,31.5
TXN-CRT-001-001153,2026-07-08,Wednesday,10,False,Traditional,5,CASH-102,Cash,12,61.43,True,127.1,4,Scanning,2026-07-08 10:07:02.500000000,2026-07-08 10:07:35.600000000,33.1,31.5,64.6
TXN-CRT-001-001153,2026-07-08,Wednesday,10,False,Traditional,5,CASH-102,Cash,12,61.43,True,127.1,4,Weighing,2026-07-08 10:07:35.600000000,2026-07-08 10:07:58.600000000,23.0,64.6,87.6
TXN-CRT-001-001153,2026-07-08,Wednesday,10,False,Traditional,5,CASH-102,Cash,12,61.43,True,127.1,4,Payment,2026-07-08 10:07:58.600000000,2026-07-08 10:08:40.100000000,41.5,87.6,129.1
TXN-CRT-001-001153,2026-07-08,Wednesday,10,False,Traditional,5,CASH-102,Cash,12,61.43,True,127.1,4,Bagging,2026-07-08 10:08:40.100000000,2026-07-08 10:09:09.700000000,29.6,129.1,158.7
TXN-CRT-001-001154,2026-07-08,Wednesday,10,False,Traditional,8,CASH-125,Cash,13,58.58,True,212.0,4,Queue Wait,2026-07-08 10:07:07.000000000,2026-07-08 10:08:30.900000000,83.9,0.0,83.9
TXN-CRT-001-001154,2026-07-08,Wednesday,10,False,Traditional,8,CASH-125,Cash,13,58.58,True,212.0,4,Scanning,2026-07-08 10:08:30.900000000,2026-07-08 10:10:02.800000000,91.9,83.9,175.8
TXN-CRT-001-001154,2026-07-08,Wednesday,10,False,Traditional,8,CASH-125,Cash,13,58.58,True,212.0,4,Weighing,2026-07-08 10:10:02.800000000,2026-07-08 10:10:27.600000000,24.8,175.8,200.6
TXN-CRT-001-001154,2026-07-08,Wednesday,10,False,Traditional,8,CASH-125,Cash,13,58.58,True,212.0,4,Payment,2026-07-08 10:10:27.600000000,2026-07-08 10:11:31.400000000,63.8,200.6,264.4
TXN-CRT-001-001154,2026-07-08,Wednesday,10,False,Traditional,8,CASH-125,Cash,13,58.58,True,212.0,4,Bagging,2026-07-08 10:11:31.400000000,2026-07-08 10:12:03.000000000,31.6,264.4,296.0
TXN-CRT-001-001155,2026-07-08,Wednesday,10,False,Traditional,4,CASH-126,Cash,31,268.19,True,298.1,4,Queue Wait,2026-07-08 10:09:00.000000000,2026-07-08 10:09:13.300000000,13.3,0.0,13.3
TXN-CRT-001-001155,2026-07-08,Wednesday,10,False,Traditional,4,CASH-126,Cash,31,268.19,True,298.1,4,Scanning,2026-07-08 10:09:13.300000000,2026-07-08 10:12:14.000000000,180.7,13.3,194.0
TXN-CRT-001-001155,2026-07-08,Wednesday,10,False,Traditional,4,CASH-126,Cash,31,268.19,True,298.1,4,Weighing,2026-07-08 10:12:14.000000000,2026-07-08 10:12:52.700000000,38.7,194.0,232.7
TXN-CRT-001-001155,2026-07-08,Wednesday,10,False,Traditional,4,CASH-126,Cash,31,268.19,True,298.1,4,Payment,2026-07-08 10:12:52.700000000,2026-07-08 10:13:36.300000000,43.6,232.7,276.3
TXN-CRT-001-001155,2026-07-08,Wednesday,10,False,Traditional,4,CASH-126,Cash,31,268.19,True,298.1,4,Bagging,2026-07-08 10:13:36.300000000,2026-07-08 10:14:11.300000000,35.0,276.3,311.3
TXN-CRT-001-001156,2026-07-08,Wednesday,10,False,Traditional,2,CASH-109,Cash,10,46.35,True,160.9,4,Queue Wait,2026-07-08 10:18:22.000000000,2026-07-08 10:19:04.400000000,42.4,0.0,42.4
TXN-CRT-001-001156,2026-07-08,Wednesday,10,False,Traditional,2,CASH-109,Cash,10,46.35,True,160.9,4,Scanning,2026-07-08 10:19:04.400000000,2026-07-08 10:19:57.500000000,53.1,42.4,95.5
TXN-CRT-001-001156,2026-07-08,Wednesday,10,False,Traditional,2,CASH-109,Cash,10,46.35,True,160.9,4,Weighing,2026-07-08 10:19:57.500000000,2026-07-08 10:20:12.600000000,15.1,95.5,110.6
TXN-CRT-001-001156,2026-07-08,Wednesday,10,False,Traditional,2,CASH-109,Cash,10,46.35,True,160.9,4,Payment,2026-07-08 10:20:12.600000000,2026-07-08 10:21:21.900000000,69.3,110.6,179.9
TXN-CRT-001-001156,2026-07-08,Wednesday,10,False,Traditional,2,CASH-109,Cash,10,46.35,True,160.9,4,Bagging,2026-07-08 10:21:21.900000000,2026-07-08 10:21:45.300000000,23.4,179.9,203.3
TXN-CRT-001-001157,2026-07-08,Wednesday,10,False,Traditional,6,CASH-124,Card (International),44,243.15,True,240.9,4,Queue Wait,2026-07-08 10:27:07.000000000,2026-07-08 10:28:12.599999999,65.6,0.0,65.599999
TXN-CRT-001-001157,2026-07-08,Wednesday,10,False,Traditional,6,CASH-124,Card (International),44,243.15,True,240.9,4,Scanning,2026-07-08 10:28:12.599999999,2026-07-08 10:30:31.599999999,139.0,65.599999,204.599999
TXN-CRT-001-001157,2026-07-08,Wednesday,10,False,Traditional,6,CASH-124,Card (International),44,243.15,True,240.9,4,Weighing,2026-07-08 10:30:31.599999999,2026-07-08 10:30:58.499999999,26.9,204.599999,231.499999
TXN-CRT-001-001157,2026-07-08,Wednesday,10,False,Traditional,6,CASH-124,Card (International),44,243.15,True,240.9,4,Payment,2026-07-08 10:30:58.499999999,2026-07-08 10:31:42.199999999,43.7,231.499999,275.199999
